,delay,trial,model,direction,gap
26485,6,621,GC,Independence,0.47955168085530686
26486,6,621,TE,Independence,0.0008363047832141372
26487,6,621,LZP,X -> Y,36.0
26488,6,622,DPE,X -> Y,0.0600063001752695
26489,6,622,GC,Independence,0.3460849435545101
26490,6,622,TE,Independence,0.0024366429846547997
26491,6,622,LZP,Independence,29.0
26492,6,623,DPE,X -> Y,0.044075800180165235
26493,6,623,GC,Independence,0.30857133012877086
26494,6,623,TE,Independence,0.0006609244552422218
26495,6,623,LZP,Independence,29.0
26496,6,624,DPE,X -> Y,0.03733620361283873
26497,6,624,GC,Independence,0.11702775882643177
26498,6,624,TE,Independence,0.00143320056673857
26499,6,624,LZP,Independence,23.0
26500,6,625,DPE,X -> Y,0.05167474572125679
26501,6,625,GC,Independence,0.16998464842049732
26502,6,625,TE,Independence,0.0039900026938602395
26503,6,625,LZP,Independence,23.0
26504,6,626,DPE,X -> Y,0.05826646110028146
26505,6,626,GC,Independence,0.001498868090412258
26506,6,626,TE,Independence,0.0030476529482096866
26507,6,626,LZP,X -> Y,28.0
26508,6,627,DPE,X -> Y,0.0445094085127519
26509,6,627,GC,Independence,0.35779022800688254
26510,6,627,TE,Independence,0.0002995998227178725
26511,6,627,LZP,Independence,25.0
26512,6,628,DPE,X -> Y,0.04367590239823208
26513,6,628,GC,Independence,0.15975571892955226
26514,6,628,TE,Independence,0.0010342586563518359
26515,6,628,LZP,Independence,27.0
26516,6,629,DPE,X -> Y,0.04520515805158919
26517,6,629,GC,Independence,0.6507357464740127
26518,6,629,TE,Independence,0.001974391763559998
26519,6,629,LZP,Independence,26.0
26520,6,630,DPE,X -> Y,0.04758357270285036
26521,6,630,GC,Independence,0.09462431639918961
26522,6,630,TE,Independence,0.0009200838118743641
26523,6,630,LZP,X -> Y,26.0
26524,6,631,DPE,X -> Y,0.05471833529771261
26525,6,631,GC,Independence,0.12480587118607002
26526,6,631,TE,Independence,0.001103680553253088
26527,6,631,LZP,Independence,24.0
26528,6,632,DPE,X -> Y,0.05555376035179266
26529,6,632,GC,Independence,0.5748751380606733
26530,6,632,TE,Independence,0.0016479633251435801
26531,6,632,LZP,X -> Y,31.0
26532,6,633,DPE,X -> Y,0.05555214261680486
26533,6,633,GC,Independence,0.5783716248542969
26534,6,633,TE,Independence,0.0007521421130136767
26535,6,633,LZP,Independence,22.0
26536,6,634,DPE,X -> Y,0.06030269495814162
26537,6,634,GC,Independence,0.2876283098360197
26538,6,634,TE,Independence,0.0012550567318815441
26539,6,634,LZP,Independence,27.0
26540,6,635,DPE,X -> Y,0.04733863460365682
26541,6,635,GC,Independence,0.00782360474887639
26542,6,635,TE,Independence,0.0015476916759536653
26543,6,635,LZP,Independence,29.0
26544,6,636,DPE,X -> Y,0.053431430808842884
26545,6,636,GC,Independence,0.7381958212222232
26546,6,636,TE,Independence,0.0004186439677200557
26547,6,636,LZP,Independence,28.0
26548,6,637,DPE,X -> Y,0.057630337218620944
26549,6,637,GC,Independence,0.3833239102403694
26550,6,637,TE,Independence,0.0010440389598271548
26551,6,637,LZP,Independence,28.0
26552,6,638,DPE,X -> Y,0.04976122185460884
26553,6,638,GC,X -> Y,0.3899601902947181
26554,6,638,TE,Independence,0.002126857133977682
26555,6,638,LZP,X -> Y,29.0
26556,6,639,DPE,X -> Y,0.06456631458429402
26557,6,639,GC,X -> Y,0.06467044097094306
26558,6,639,TE,Independence,0.002656889503871869
26559,6,639,LZP,X -> Y,31.0
26560,6,640,DPE,X -> Y,0.038932633637968034
26561,6,640,GC,Independence,0.42422336582968284
26562,6,640,TE,Independence,0.002046941006261813
26563,6,640,LZP,Independence,27.0
26564,6,641,DPE,X -> Y,0.06568350075256257
26565,6,641,GC,Independence,0.04847000801132961
26566,6,641,TE,Independence,0.0038647398571265866
26567,6,641,LZP,Independence,28.0
26568,6,642,DPE,X -> Y,0.04837225586256515
26569,6,642,GC,Independence,0.08114765387542341
26570,6,642,TE,Independence,0.00037193737520938453
26571,6,642,LZP,X -> Y,29.0
26572,6,643,DPE,X -> Y,0.052057595602019086
26573,6,643,GC,Independence,0.7166621208716832
26574,6,643,TE,Independence,0.001196134526307983
26575,6,643,LZP,Independence,24.0
26576,6,644,DPE,X -> Y,0.05091361659517028
26577,6,644,GC,Independence,0.13029861658003258
26578,6,644,TE,Independence,0.001191567437398061
26579,6,644,LZP,Independence,20.0
26580,6,645,DPE,X -> Y,0.03702489746591219
26581,6,645,GC,X -> Y,0.18741939559509113
26582,6,645,TE,Independence,0.002197882116931399
26583,6,645,LZP,X -> Y,31.0
26584,6,646,DPE,X -> Y,0.05200230444299162
26585,6,646,GC,Independence,0.7520977103867227
26586,6,646,TE,Independence,0.0015175551443935731
26587,6,646,LZP,Independence,23.0
26588,6,647,DPE,X -> Y,0.04192033689469099
26589,6,647,GC,Independence,0.23900359394908133
26590,6,647,TE,Y -> X,0.007593157276040228
26591,6,647,LZP,Independence,23.0
26592,6,648,DPE,X -> Y,0.050673407868480604
26593,6,648,GC,Independence,0.04410500107938964
26594,6,648,TE,Independence,0.0016604288289222534
26595,6,648,LZP,X -> Y,28.0
26596,6,649,DPE,X -> Y,0.06437628542492024
26597,6,649,GC,Independence,0.2754021213763422
26598,6,649,TE,Independence,0.0016811099746144962
26599,6,649,LZP,X -> Y,33.0
26600,6,650,DPE,X -> Y,0.053231745312417235
26601,6,650,GC,Independence,0.4355747286762709
26602,6,650,TE,Independence,0.0011242738990771392
26603,6,650,LZP,X -> Y,31.0
26604,6,651,DPE,X -> Y,0.055087475897277076
26605,6,651,GC,Independence,0.4188615387672669
26606,6,651,TE,Independence,0.0022167894269228693
26607,6,651,LZP,Independence,27.0
26608,6,652,DPE,X -> Y,0.04974179640897394
26609,6,652,GC,Independence,0.24121592719953766
26610,6,652,TE,Independence,0.0012383366937939158
26611,6,652,LZP,X -> Y,29.0
26612,6,653,DPE,X -> Y,0.05589189636474521
26613,6,653,GC,Independence,0.25009082615161893
26614,6,653,TE,Independence,0.002388772211100503
26615,6,653,LZP,X -> Y,30.0
26616,6,654,DPE,X -> Y,0.05835077239443427
26617,6,654,GC,Independence,0.4032176188460701
26618,6,654,TE,Independence,0.0013588135226672282
26619,6,654,LZP,Independence,28.0
26620,6,655,DPE,X -> Y,0.05095799290575087
26621,6,655,GC,Independence,0.11529552776369065
26622,6,655,TE,Independence,0.0011431338617928545
26623,6,655,LZP,Independence,25.0
26624,6,656,DPE,X -> Y,0.05783041563699953
26625,6,656,GC,Independence,0.2161211794383842
26626,6,656,TE,Independence,0.0023768771750039734
26627,6,656,LZP,X -> Y,31.0
26628,6,657,DPE,X -> Y,0.06766452676383779
26629,6,657,GC,Independence,0.6284108845953216
26630,6,657,TE,Independence,0.0020184231779251686
26631,6,657,LZP,Independence,21.0
26632,6,658,DPE,X -> Y,0.07732163069310305
26633,6,658,GC,Independence,0.03855107666680013
26634,6,658,TE,Independence,1.829078932859713e-05
26635,6,658,LZP,Independence,23.0
26636,6,659,DPE,X -> Y,0.04646958929267438
26637,6,659,GC,Y -> X,0.5121446019516532
26638,6,659,TE,Y -> X,0.0072848331089106965
26639,6,659,LZP,Independence,23.0
26640,6,660,DPE,X -> Y,0.044989159851946146
26641,6,660,GC,Independence,0.7657945343713896
26642,6,660,TE,Independence,0.0011226075706906491
26643,6,660,LZP,Independence,28.0
26644,6,661,DPE,X -> Y,0.046073014839764746
26645,6,661,GC,Independence,0.616607563380569
26646,6,661,TE,Independence,0.0022065287789060054
26647,6,661,LZP,Independence,26.0
26648,6,662,DPE,X -> Y,0.05550070576105834
26649,6,662,GC,Independence,0.3747846049264836
26650,6,662,TE,Independence,0.0018949266814757048
26651,6,662,LZP,Independence,25.0
26652,6,663,DPE,X -> Y,0.046138136773531145
26653,6,663,GC,Independence,0.011626280551333837
26654,6,663,TE,Independence,0.0013880042543983843
26655,6,663,LZP,X -> Y,26.0
26656,6,664,DPE,X -> Y,0.05658551025535604
26657,6,664,GC,Independence,0.057717004935441074
26658,6,664,TE,Independence,0.001440286306196476
26659,6,664,LZP,Independence,24.0
26660,6,665,DPE,X -> Y,0.0566144328566246
26661,6,665,GC,Independence,0.051046227926473065
26662,6,665,TE,Independence,4.182989155579388e-05
26663,6,665,LZP,Independence,28.0
26664,6,666,DPE,X -> Y,0.04961462228297534
26665,6,666,GC,Independence,0.15951097815048787
26666,6,666,TE,Y -> X,0.004151572729752992
26667,6,666,LZP,Independence,28.0
26668,6,667,DPE,X -> Y,0.05508423657268839
26669,6,667,GC,Independence,0.568586142636089
26670,6,667,TE,Independence,0.00017840859745217878
26671,6,667,LZP,Independence,27.0
26672,6,668,DPE,X -> Y,0.05992401790825908
26673,6,668,GC,Independence,0.01881273090844271
26674,6,668,TE,Independence,0.0014051415241153802
26675,6,668,LZP,Independence,26.0
26676,6,669,DPE,X -> Y,0.05765116373694749
26677,6,669,GC,Independence,0.5593108425468906
26678,6,669,TE,Independence,4.357510687403026e-05
26679,6,669,LZP,X -> Y,33.0
26680,6,670,DPE,X -> Y,0.06041925942696545
26681,6,670,GC,Independence,0.35454516794191543
26682,6,670,TE,Independence,0.0010476661204366423
26683,6,670,LZP,X -> Y,34.0
26684,6,671,DPE,X -> Y,0.0649807351287136
26685,6,671,GC,Independence,0.07613004744053312
26686,6,671,TE,Independence,0.0020147681042494755
26687,6,671,LZP,Independence,25.0
26688,6,672,DPE,X -> Y,0.057938653719295186
26689,6,672,GC,Independence,0.39710648001330184
26690,6,672,TE,Independence,0.0001495844212994265
26691,6,672,LZP,X -> Y,27.0
26692,6,673,DPE,X -> Y,0.0598972923193208
26693,6,673,GC,Independence,0.19540252096749897
26694,6,673,TE,Independence,0.000993036667402461
26695,6,673,LZP,Independence,25.0
26696,6,674,DPE,X -> Y,0.06216643010538143
26697,6,674,GC,Independence,0.1408351013556408
26698,6,674,TE,Independence,0.0009792721853097931
26699,6,674,LZP,Independence,24.0
26700,6,675,DPE,X -> Y,0.05172926618126772
26701,6,675,GC,Independence,0.4965580575788836
26702,6,675,TE,Independence,0.00012699184194706433
26703,6,675,LZP,X -> Y,30.0
26704,6,676,DPE,X -> Y,0.07732164633241914
26705,6,676,GC,Independence,0.07127449646414705
26706,6,676,TE,Independence,0.0006047295339273475
26707,6,676,LZP,Independence,27.0
26708,6,677,DPE,X -> Y,0.0421301364890345
26709,6,677,GC,X -> Y,0.16079353383137807
26710,6,677,TE,Independence,0.0012429083389336832
26711,6,677,LZP,Independence,24.0
26712,6,678,DPE,X -> Y,0.05552300762231925
26713,6,678,GC,Independence,0.1524901656378166
26714,6,678,TE,Independence,0.0004917747761476784
26715,6,678,LZP,Independence,25.0
26716,6,679,DPE,X -> Y,0.05301681120259066
26717,6,679,GC,Independence,0.4517976744996716
26718,6,679,TE,Independence,0.003181118692042615
26719,6,679,LZP,X -> Y,29.0
26720,6,680,DPE,X -> Y,0.036727326775787265
26721,6,680,GC,Independence,0.39214710799590385
26722,6,680,TE,Independence,0.000920341798104936
26723,6,680,LZP,X -> Y,30.0
26724,6,681,DPE,X -> Y,0.03741640945036823
26725,6,681,GC,Independence,0.8813579667015249
26726,6,681,TE,Y -> X,0.004550051384926787
26727,6,681,LZP,Independence,25.0
26728,6,682,DPE,X -> Y,0.04163294927682728
26729,6,682,GC,Independence,0.32721373916675983
26730,6,682,TE,Independence,0.0002672127682381393
26731,6,682,LZP,X -> Y,29.0
26732,6,683,DPE,X -> Y,0.04003043247867826
26733,6,683,GC,Independence,0.2228867145043134
26734,6,683,TE,Independence,0.00035100468518542774
26735,6,683,LZP,Independence,27.0
26736,6,684,DPE,X -> Y,0.04955756089242125
26737,6,684,GC,Independence,0.01202694481496143
26738,6,684,TE,Independence,0.00017002815139850313
26739,6,684,LZP,Independence,29.0
26740,6,685,DPE,X -> Y,0.054433839721712354
26741,6,685,GC,Independence,0.1743739668291454
26742,6,685,TE,Independence,0.0001788504594959808
26743,6,685,LZP,X -> Y,25.0
26744,6,686,DPE,X -> Y,0.05410405652035239
26745,6,686,GC,Independence,0.6005420285088938
26746,6,686,TE,Independence,0.0011645157577033776
26747,6,686,LZP,Independence,28.0
26748,6,687,DPE,X -> Y,0.057656401054155995
26749,6,687,GC,Independence,0.027443155869868674
26750,6,687,TE,Independence,0.0016181556320201838
26751,6,687,LZP,Independence,23.0
26752,6,688,DPE,X -> Y,0.047539798879752994
26753,6,688,GC,Independence,0.22017421060743964
26754,6,688,TE,Independence,0.00018050552020354525
26755,6,688,LZP,X -> Y,31.0
26756,6,689,DPE,X -> Y,0.05053038431493485
26757,6,689,GC,X -> Y,0.773510968338399
26758,6,689,TE,X -> Y,0.0033253714330625413
26759,6,689,LZP,Independence,25.0
26760,6,690,DPE,X -> Y,0.05279637783799324
26761,6,690,GC,Independence,0.6246102289555622
26762,6,690,TE,Independence,0.0008104953916278962
26763,6,690,LZP,X -> Y,32.0
26764,6,691,DPE,X -> Y,0.041528780776232635
26765,6,691,GC,Independence,0.820624253019189
26766,6,691,TE,Independence,0.0019080694610577706
26767,6,691,LZP,X -> Y,29.0
26768,6,692,DPE,X -> Y,0.04624628070953557
26769,6,692,GC,Independence,0.2976559562098736
26770,6,692,TE,Independence,0.0008014627306024906
26771,6,692,LZP,Independence,23.0
26772,6,693,DPE,X -> Y,0.04148325872633399
26773,6,693,GC,Independence,0.016998454172147348
26774,6,693,TE,Independence,0.0026109680295658974
26775,6,693,LZP,X -> Y,27.0
26776,6,694,DPE,X -> Y,0.051068585532318266
26777,6,694,GC,Independence,0.33837591998578503
26778,6,694,TE,Independence,0.0019937777343492415
26779,6,694,LZP,Independence,26.0
26780,6,695,DPE,X -> Y,0.05377032700272781
26781,6,695,GC,Independence,0.3537503112928274
26782,6,695,TE,Independence,0.0003637674987999478
26783,6,695,LZP,Independence,25.0
26784,6,696,DPE,X -> Y,0.05098867273854182
26785,6,696,GC,Independence,0.13902098382700875
26786,6,696,TE,Independence,6.0704258690386136e-05
26787,6,696,LZP,X -> Y,30.0
26788,6,697,DPE,X -> Y,0.04942778029516651
26789,6,697,GC,Independence,0.6084953514836304
26790,6,697,TE,Independence,0.0007274750298353628
26791,6,697,LZP,Independence,25.0
26792,6,698,DPE,X -> Y,0.060286269219360956
26793,6,698,GC,Independence,0.41568565219884357
26794,6,698,TE,Independence,0.001976053934521329
26795,6,698,LZP,Independence,27.0
26796,6,699,DPE,X -> Y,0.04813274070768031
26797,6,699,GC,Independence,0.14194479562676615
26798,6,699,TE,Independence,0.0008727057495928016
26799,6,699,LZP,X -> Y,30.0
26800,6,700,DPE,X -> Y,0.046316858396470637
26801,6,700,GC,Y -> X,0.6917549906650317
26802,6,700,TE,Independence,0.0030289497723552327
26803,6,700,LZP,Independence,26.0
26804,6,701,DPE,X -> Y,0.05106964234260982
26805,6,701,GC,Independence,0.5552156559246142
26806,6,701,TE,Independence,0.0005176474202277322
26807,6,701,LZP,X -> Y,31.0
26808,6,702,DPE,X -> Y,0.05615323977818822
26809,6,702,GC,Independence,0.33657556584165277
26810,6,702,TE,Independence,0.0016814797652534407
26811,6,702,LZP,Independence,28.0
26812,6,703,DPE,X -> Y,0.0480126911442241
26813,6,703,GC,Independence,0.05978096757817675
26814,6,703,TE,Independence,0.00022459576006958904
26815,6,703,LZP,X -> Y,32.0
26816,6,704,DPE,X -> Y,0.05227010383502979
26817,6,704,GC,Independence,0.8819807739452196
26818,6,704,TE,Independence,0.0023204921293358627
26819,6,704,LZP,Independence,28.0
26820,6,705,DPE,X -> Y,0.06543177902543296
26821,6,705,GC,Independence,0.6222885329839616
26822,6,705,TE,Independence,4.554588784813542e-05
26823,6,705,LZP,Independence,25.0
26824,6,706,DPE,X -> Y,0.04715685729752295
26825,6,706,GC,Y -> X,0.7315642940824928
26826,6,706,TE,Independence,0.004057907816543759
26827,6,706,LZP,Independence,25.0
26828,6,707,DPE,Independence,0.03362275599099604
26829,6,707,GC,Independence,0.5967624764999176
26830,6,707,TE,Independence,0.002219418652198602
26831,6,707,LZP,X -> Y,30.0
26832,6,708,DPE,X -> Y,0.053164351131049024
26833,6,708,GC,Independence,0.2744148152415854
26834,6,708,TE,Independence,0.00016828609161477514
26835,6,708,LZP,Independence,26.0
26836,6,709,DPE,X -> Y,0.044132409538931834
26837,6,709,GC,Independence,0.11815792651272705
26838,6,709,TE,Independence,0.001187198639102801
26839,6,709,LZP,Independence,23.0
26840,6,710,DPE,X -> Y,0.0466992324672515
26841,6,710,GC,Independence,0.06047568614563703
26842,6,710,TE,Independence,0.0020697440718869865
26843,6,710,LZP,X -> Y,31.0
26844,6,711,DPE,X -> Y,0.05235676256673913
26845,6,711,GC,Independence,0.009958787971251715
26846,6,711,TE,Independence,9.775062630342868e-06
26847,6,711,LZP,X -> Y,33.0
26848,6,712,DPE,X -> Y,0.04684475772508169
26849,6,712,GC,Independence,0.578390002860257
26850,6,712,TE,Independence,1.9403418817693936e-06
26851,6,712,LZP,Independence,30.0
26852,6,713,DPE,X -> Y,0.05425529908556215
26853,6,713,GC,Independence,0.1911963783062129
26854,6,713,TE,Independence,0.0010358404847876292
26855,6,713,LZP,Independence,21.0
26856,6,714,DPE,X -> Y,0.055873247802785575
26857,6,714,GC,Independence,0.23973039983449962
26858,6,714,TE,Independence,0.0007000560140323138
26859,6,714,LZP,Independence,28.0
26860,6,715,DPE,X -> Y,0.0664009712136994
26861,6,715,GC,X -> Y,0.3773038138616787
26862,6,715,TE,X -> Y,0.0072939954216230275
26863,6,715,LZP,X -> Y,28.0
26864,6,716,DPE,X -> Y,0.04912970543615648
26865,6,716,GC,Independence,0.07613080345709711
26866,6,716,TE,Independence,0.0007087473391096827
26867,6,716,LZP,Independence,21.0
26868,6,717,DPE,X -> Y,0.04254968446027663
26869,6,717,GC,Independence,0.7765773511715972
26870,6,717,TE,Y -> X,0.003810012844781128
26871,6,717,LZP,Independence,26.0
26872,6,718,DPE,X -> Y,0.05306974294032892
26873,6,718,GC,Independence,0.007259442790191417
26874,6,718,TE,Independence,0.0018226664188106694
26875,6,718,LZP,Independence,24.0
26876,6,719,DPE,X -> Y,0.0397901044099126
26877,6,719,GC,Independence,0.5063254665465239
26878,6,719,TE,Independence,0.003831956112858439
26879,6,719,LZP,Independence,25.0
26880,6,720,DPE,X -> Y,0.05207812194971161
26881,6,720,GC,Y -> X,0.31911522710505164
26882,6,720,TE,Independence,0.0028715222740469783
26883,6,720,LZP,X -> Y,32.0
26884,6,721,DPE,X -> Y,0.04542824619760116
26885,6,721,GC,Independence,0.22586829460568458
26886,6,721,TE,Independence,0.00037243444426249994
26887,6,721,LZP,X -> Y,28.0
26888,6,722,DPE,X -> Y,0.042896873449152786
26889,6,722,GC,Independence,0.0822075100235085
26890,6,722,TE,Independence,0.000959439857708616
26891,6,722,LZP,X -> Y,32.0
26892,6,723,DPE,X -> Y,0.05718279056448193
26893,6,723,GC,Independence,0.07030172341170518
26894,6,723,TE,Independence,0.0003179898580053769
26895,6,723,LZP,Independence,28.0
26896,6,724,DPE,X -> Y,0.048556744207961855
26897,6,724,GC,Independence,0.007362321868021771
26898,6,724,TE,Independence,0.0007634787970056066
26899,6,724,LZP,Independence,23.0
26900,6,725,DPE,X -> Y,0.05685061089997549
26901,6,725,GC,Independence,0.41330184830091543
26902,6,725,TE,Independence,0.0014013613573473863
26903,6,725,LZP,Independence,21.0
26904,6,726,DPE,X -> Y,0.06422956585628237
26905,6,726,GC,Independence,0.3740323587940649
26906,6,726,TE,Independence,0.00039909269130519655
26907,6,726,LZP,Independence,25.0
26908,6,727,DPE,X -> Y,0.062654700920802
26909,6,727,GC,Independence,0.6179523015975126
26910,6,727,TE,Y -> X,0.0033836460787354584
26911,6,727,LZP,Independence,28.0
26912,6,728,DPE,X -> Y,0.05625233072027216
26913,6,728,GC,Independence,0.5244628189849061
26914,6,728,TE,Y -> X,0.008747492848562983
26915,6,728,LZP,Independence,24.0
26916,6,729,DPE,X -> Y,0.05502947102864518
26917,6,729,GC,Independence,0.029977577736661654
26918,6,729,TE,Y -> X,0.0038211307668331116
26919,6,729,LZP,Independence,27.0
26920,6,730,DPE,X -> Y,0.05683040130770186
26921,6,730,GC,Independence,0.18682253786887515
26922,6,730,TE,Independence,0.0008212274666701078
26923,6,730,LZP,Independence,27.0
26924,6,731,DPE,X -> Y,0.04956059844267589
26925,6,731,GC,Independence,0.7513786018922031
26926,6,731,TE,Independence,0.002012248120458259
26927,6,731,LZP,X -> Y,31.0
26928,6,732,DPE,X -> Y,0.043661662332144455
26929,6,732,GC,Independence,0.03898266383114307
26930,6,732,TE,Independence,0.0005644232984295827
26931,6,732,LZP,Independence,21.0
26932,6,733,DPE,X -> Y,0.0411999107653705
26933,6,733,GC,Independence,0.28434542137577273
26934,6,733,TE,Independence,0.0005805019234781351
26935,6,733,LZP,X -> Y,27.0
26936,6,734,DPE,X -> Y,0.059514781322532094
26937,6,734,GC,Independence,0.6013086432491651
26938,6,734,TE,Independence,0.0006426441838586492
26939,6,734,LZP,Independence,27.0
26940,6,735,DPE,X -> Y,0.05631990111235707
26941,6,735,GC,Independence,0.12993716794657661
26942,6,735,TE,Independence,0.0014504078654102902
26943,6,735,LZP,Independence,28.0
26944,6,736,DPE,X -> Y,0.043914321999558636
26945,6,736,GC,Independence,0.6893278960484812
26946,6,736,TE,Independence,0.00051715916470346
26947,6,736,LZP,Independence,20.0
26948,6,737,DPE,X -> Y,0.040838002415442075
26949,6,737,GC,X -> Y,0.019570524746860628
26950,6,737,TE,Independence,0.0005415343862751592
26951,6,737,LZP,Independence,22.0
26952,6,738,DPE,X -> Y,0.0345289636789722
26953,6,738,GC,Independence,0.3802541291405215
26954,6,738,TE,Independence,0.0019421627205826765
26955,6,738,LZP,Independence,25.0
26956,6,739,DPE,X -> Y,0.057924126757529636
26957,6,739,GC,X -> Y,0.7664257651242027
26958,6,739,TE,Independence,0.0022842910375752245
26959,6,739,LZP,Independence,26.0
26960,6,740,DPE,X -> Y,0.052742675077179765
26961,6,740,GC,Independence,0.0020769174595073325
26962,6,740,TE,Independence,0.0008594456550106233
26963,6,740,LZP,Independence,24.0
26964,6,741,DPE,X -> Y,0.05312631732441093
26965,6,741,GC,Y -> X,0.1109842001468097
26966,6,741,TE,Independence,0.0032339384048409386
26967,6,741,LZP,X -> Y,29.0
26968,6,742,DPE,X -> Y,0.051062954182057696
26969,6,742,GC,Independence,0.4374737212689603
26970,6,742,TE,Independence,0.002439137666021138
26971,6,742,LZP,Independence,20.0
26972,6,743,DPE,X -> Y,0.053000819739704816
26973,6,743,GC,Independence,0.6725251537813144
26974,6,743,TE,Independence,0.0007074316295924822
26975,6,743,LZP,Independence,23.0
26976,6,744,DPE,X -> Y,0.05446730738105562
26977,6,744,GC,Independence,0.10057337061251215
26978,6,744,TE,Independence,0.004254635044292099
26979,6,744,LZP,X -> Y,31.0
26980,6,745,DPE,X -> Y,0.06165330517405764
26981,6,745,GC,Independence,0.21833345336143145
26982,6,745,TE,Independence,0.00038292563017535574
26983,6,745,LZP,Independence,22.0
26984,6,746,DPE,X -> Y,0.057731999880866074
26985,6,746,GC,Y -> X,0.04007339267211901
26986,6,746,TE,Independence,0.0010410445409103682
26987,6,746,LZP,X -> Y,27.0
26988,6,747,DPE,X -> Y,0.05481420143514993
26989,6,747,GC,Independence,0.052677804410239726
26990,6,747,TE,Y -> X,0.003792176755353257
26991,6,747,LZP,Independence,27.0
26992,6,748,DPE,X -> Y,0.06573478374870244
26993,6,748,GC,Independence,0.1235128005481545
26994,6,748,TE,Independence,0.0008712673521131811
26995,6,748,LZP,Independence,28.0
26996,6,749,DPE,X -> Y,0.04543744726004406
26997,6,749,GC,Independence,0.5048466733767367
26998,6,749,TE,Independence,0.001775243526358792
26999,6,749,LZP,Independence,25.0
27000,6,750,DPE,X -> Y,0.046540708453295394
27001,6,750,GC,Independence,0.8614122540595824
27002,6,750,TE,Independence,0.0023443872749149422
27003,6,750,LZP,X -> Y,35.0
27004,6,751,DPE,X -> Y,0.0573805402870539
27005,6,751,GC,Independence,0.10120245029725028
27006,6,751,TE,Independence,0.001981961098529928
27007,6,751,LZP,Independence,24.0
27008,6,752,DPE,X -> Y,0.04388279421411781
27009,6,752,GC,Independence,0.05109539480256073
27010,6,752,TE,Independence,0.00022996160495823486
27011,6,752,LZP,Independence,29.0
27012,6,753,DPE,X -> Y,0.06781245362327357
27013,6,753,GC,Y -> X,0.07525282841608615
27014,6,753,TE,Independence,0.0027669204284317054
27015,6,753,LZP,Independence,25.0
27016,6,754,DPE,X -> Y,0.04786849723839908
27017,6,754,GC,Independence,0.5096868470064104
27018,6,754,TE,Y -> X,0.005447553944529027
27019,6,754,LZP,Independence,23.0
27020,6,755,DPE,X -> Y,0.03904813336333834
27021,6,755,GC,X -> Y,0.050285815313785225
27022,6,755,TE,Independence,0.0015783362172674554
27023,6,755,LZP,X -> Y,26.0
27024,6,756,DPE,X -> Y,0.0532220259656168
27025,6,756,GC,Independence,0.22351682253486893
27026,6,756,TE,Independence,0.00040198670274415406
27027,6,756,LZP,Independence,24.0
27028,6,757,DPE,X -> Y,0.053083797696258414
27029,6,757,GC,Independence,0.17626558176101476
27030,6,757,TE,Y -> X,0.004653535898868024
27031,6,757,LZP,X -> Y,36.0
27032,6,758,DPE,X -> Y,0.04146597430539819
27033,6,758,GC,Independence,0.2665093334763693
27034,6,758,TE,Independence,0.0015686416467040254
27035,6,758,LZP,Independence,24.0
27036,6,759,DPE,X -> Y,0.07869245550738505
27037,6,759,GC,Independence,0.18603474722514243
27038,6,759,TE,Independence,0.0008005018803327451
27039,6,759,LZP,X -> Y,29.0
27040,6,760,DPE,X -> Y,0.06733595397528985
27041,6,760,GC,Y -> X,0.14037724053060363
27042,6,760,TE,Independence,0.0028575474106966644
27043,6,760,LZP,X -> Y,33.0
27044,6,761,DPE,X -> Y,0.05143620474228251
27045,6,761,GC,Independence,0.22165501189585723
27046,6,761,TE,Independence,0.00016243644111711407
27047,6,761,LZP,X -> Y,26.0
27048,6,762,DPE,X -> Y,0.045481530858326506
27049,6,762,GC,X -> Y,0.023120797386781758
27050,6,762,TE,Independence,0.00015638857177782814
27051,6,762,LZP,X -> Y,30.0
27052,6,763,DPE,X -> Y,0.04950603116550623
27053,6,763,GC,Independence,0.2220483770568456
27054,6,763,TE,Independence,0.00037015865978653887
27055,6,763,LZP,Independence,26.0
27056,6,764,DPE,X -> Y,0.05706600445764474
27057,6,764,GC,Independence,0.23656530826254546
27058,6,764,TE,Independence,0.0010168352477296658
27059,6,764,LZP,X -> Y,30.0
27060,6,765,DPE,X -> Y,0.04947823277257233
27061,6,765,GC,Y -> X,0.001198253520059922
27062,6,765,TE,Independence,0.0011424258800217702
27063,6,765,LZP,X -> Y,28.0
27064,6,766,DPE,X -> Y,0.03985673773400729
27065,6,766,GC,Independence,0.2349075230352321
27066,6,766,TE,Independence,0.0045210908228551306
27067,6,766,LZP,X -> Y,32.0
27068,6,767,DPE,X -> Y,0.04307715857995742
27069,6,767,GC,Independence,0.09389026500634329
27070,6,767,TE,Independence,0.0014091428156500839
27071,6,767,LZP,Independence,24.0
27072,6,768,DPE,X -> Y,0.039155957015426325
27073,6,768,GC,Independence,0.0217746641774565
27074,6,768,TE,Independence,0.004105261927800654
27075,6,768,LZP,Independence,25.0
27076,6,769,DPE,X -> Y,0.045010185879919944
27077,6,769,GC,Independence,0.4669785661706712
27078,6,769,TE,Y -> X,0.00409287406607548
27079,6,769,LZP,X -> Y,30.0
27080,6,770,DPE,X -> Y,0.05906170687407923
27081,6,770,GC,Independence,0.048616208443417186
27082,6,770,TE,Independence,0.00031299498213507604
27083,6,770,LZP,X -> Y,34.0
27084,6,771,DPE,X -> Y,0.05766920263818263
27085,6,771,GC,Independence,0.4455573197770492
